reservation_id:ID(Reservation),check_in:date,check_out:date,status,total_amount:float,guest_id:ID(Guest),hotel_id:ID(Hotel)
3768,2024-06-08,2024-06-16,checked_out,2800.00,4905,131
6967,2024-11-05,2024-11-12,checked_out,2450.00,3299,131
14225,2024-07-20,2024-07-21,checked_out,350.00,6055,131
15647,2024-10-16,2024-10-18,booked,700.00,5524,131
5305,2024-06-11,2024-06-12,booked,120.00,5732,131
10191,2024-08-23,2024-08-28,cancelled,600.00,1252,131
12412,2024-12-18,2024-12-21,checked_out,360.00,4153,131
15474,2024-02-06,2024-02-09,checked_out,360.00,2343,131
18099,2024-04-22,2024-04-28,booked,720.00,4402,131
10436,2024-05-28,2024-06-02,booked,600.00,4828,131
3404,2024-05-19,2024-05-25,cancelled,1320.00,6894,131
4028,2024-03-03,2024-03-06,checked_out,660.00,7439,131
8426,2024-05-14,2024-05-18,checked_out,880.00,1734,131
9085,2024-05-15,2024-05-20,checked_out,1100.00,1937,131
18573,2024-03-08,2024-03-18,checked_out,2200.00,5484,131
5021,2024-08-21,2024-08-24,checked_out,240.00,6971,131
8686,2024-07-09,2024-07-12,checked_in,240.00,2596,131
12892,2024-07-01,2024-07-03,checked_out,160.00,7684,131
19284,2024-08-03,2024-08-05,checked_out,160.00,273,131
1659,2024-06-24,2024-07-03,checked_out,720.00,1776,131
3442,2024-07-27,2024-08-05,checked_in,720.00,5614,131
17659,2024-02-16,2024-02-22,cancelled,480.00,4754,131
2184,2024-05-02,2024-05-03,checked_out,120.00,1443,131
4320,2024-07-14,2024-07-16,checked_out,240.00,125,131
15741,2024-06-28,2024-07-06,checked_out,960.00,7784,131
3102,2024-09-27,2024-09-30,checked_in,660.00,6837,131
3351,2024-04-12,2024-04-18,checked_in,1320.00,6856,131
3787,2024-07-20,2024-07-22,checked_out,440.00,5761,131
11013,2024-12-18,2024-12-23,checked_out,400.00,589,132
11392,2024-03-11,2024-03-13,cancelled,160.00,715,132
12904,2024-11-05,2024-11-07,checked_out,160.00,2268,132
14735,2024-07-26,2024-07-29,checked_out,240.00,3612,132
15356,2024-10-15,2024-10-25,checked_out,800.00,5695,132
16320,2024-08-12,2024-08-20,cancelled,640.00,7692,132
8401,2024-07-01,2024-07-10,checked_out,1980.00,5128,132
16257,2024-09-23,2024-09-26,checked_out,660.00,2039,132
4494,2024-10-17,2024-10-23,checked_out,2100.00,2976,132
12155,2024-08-19,2024-08-27,checked_out,2800.00,3337,132
16416,2024-06-19,2024-06-21,booked,700.00,6067,132
12683,2024-06-17,2024-06-22,cancelled,1750.00,4831,132
16128,2024-05-10,2024-05-16,checked_out,2100.00,6515,132
16210,2024-05-17,2024-05-21,checked_out,1400.00,3244,132
4793,2024-02-21,2024-02-23,checked_out,440.00,1326,132
14148,2024-04-12,2024-04-17,booked,1100.00,3150,132
7759,2024-12-24,2025-01-03,booked,3500.00,6637,132
9476,2024-10-11,2024-10-12,checked_in,350.00,7459,132
11230,2024-06-01,2024-06-05,checked_out,1400.00,5027,132
17784,2024-01-21,2024-01-24,cancelled,1050.00,3345,132
6565,2024-03-20,2024-03-23,checked_out,660.00,4306,132
8373,2024-06-11,2024-06-19,checked_out,1760.00,4170,132
334,2024-02-18,2024-02-20,checked_in,240.00,2779,132
6437,2024-07-16,2024-07-17,booked,120.00,5635,132
8748,2024-02-11,2024-02-20,checked_in,1080.00,1229,132
10128,2024-11-22,2024-12-02,checked_out,1200.00,2168,132
19073,2024-05-11,2024-05-17,checked_out,720.00,4627,132
5249,2024-06-10,2024-06-13,booked,360.00,4681,132
5818,2024-07-12,2024-07-19,checked_out,840.00,698,132
5822,2024-06-04,2024-06-12,checked_out,960.00,5141,132
9596,2024-05-14,2024-05-17,checked_out,360.00,6580,132
19572,2024-12-01,2024-12-10,checked_out,1080.00,4356,132
4093,2024-07-02,2024-07-07,checked_out,400.00,4968,132
6878,2024-03-21,2024-03-24,booked,240.00,7360,132
7091,2024-02-21,2024-02-23,booked,160.00,2468,132
8623,2024-07-14,2024-07-17,checked_out,240.00,7916,132
18125,2024-05-09,2024-05-15,checked_out,480.00,503,132
14416,2024-08-17,2024-08-22,checked_in,600.00,121,132
19601,2024-04-20,2024-04-28,checked_out,960.00,1935,132
1035,2024-02-09,2024-02-14,checked_out,600.00,4098,132
4198,2024-04-28,2024-05-06,checked_in,960.00,539,132
10947,2024-02-27,2024-03-05,checked_out,840.00,4821,132
13210,2024-11-19,2024-11-28,checked_out,1080.00,397,132
16407,2024-04-27,2024-05-03,checked_in,720.00,3651,132
18278,2024-05-26,2024-06-04,checked_out,1080.00,2525,132
1209,2024-04-23,2024-04-29,booked,480.00,1790,132
5663,2024-10-02,2024-10-03,checked_out,80.00,2876,132
6184,2024-12-15,2024-12-19,checked_in,320.00,6831,132
8453,2024-09-17,2024-09-21,cancelled,320.00,1124,132
11479,2024-05-15,2024-05-19,checked_out,320.00,5549,132
6641,2024-09-08,2024-09-13,checked_out,1100.00,6752,132
9371,2024-10-09,2024-10-19,checked_out,2200.00,3404,132
11242,2024-11-25,2024-11-27,checked_out,240.00,793,132
11932,2024-07-28,2024-08-04,checked_out,840.00,5984,132
14484,2024-06-10,2024-06-19,checked_in,1080.00,7738,132
9426,2024-10-10,2024-10-12,checked_out,240.00,6762,132
13194,2024-07-22,2024-07-26,cancelled,480.00,2555,132
19151,2024-07-28,2024-07-30,checked_in,240.00,7780,132
365,2024-12-09,2024-12-19,checked_out,1200.00,6788,132
2503,2024-07-18,2024-07-22,checked_out,480.00,4438,132
8572,2024-05-14,2024-05-22,checked_in,960.00,3463,132
9411,2024-03-17,2024-03-20,checked_out,360.00,1217,132
17368,2024-12-28,2025-01-06,checked_in,1080.00,3754,132
7058,2024-04-07,2024-04-09,checked_out,160.00,6181,132
16542,2024-06-24,2024-06-30,checked_out,480.00,5940,132
19676,2024-06-22,2024-06-30,booked,640.00,3496,132
19959,2024-06-11,2024-06-21,checked_out,800.00,4216,132
1952,2024-04-21,2024-04-24,checked_in,660.00,5954,132
6600,2024-07-11,2024-07-17,checked_out,1320.00,1352,132
8829,2024-06-28,2024-07-03,checked_in,1100.00,6657,132
12099,2024-09-09,2024-09-17,checked_out,1760.00,2147,132
14196,2024-02-15,2024-02-24,checked_out,1980.00,59,132
15842,2024-12-18,2024-12-24,checked_out,1320.00,2505,132
16459,2024-04-14,2024-04-16,checked_out,440.00,5006,132
16965,2024-11-22,2024-11-29,checked_out,1540.00,4663,132
1987,2024-09-13,2024-09-16,checked_out,240.00,7953,132
5362,2024-04-21,2024-04-28,booked,560.00,883,132
6477,2024-07-21,2024-07-30,checked_in,720.00,2760,132
15099,2024-08-02,2024-08-08,checked_out,480.00,6683,132
19891,2024-03-08,2024-03-15,checked_out,560.00,6280,132
19914,2024-05-11,2024-05-18,booked,560.00,1538,132
5048,2024-07-10,2024-07-19,cancelled,3150.00,6897,132
5572,2024-02-01,2024-02-07,checked_out,2100.00,1168,132
7983,2024-09-04,2024-09-11,checked_out,2450.00,6865,132
14548,2024-08-20,2024-08-30,checked_out,3500.00,749,132
15350,2024-08-08,2024-08-10,checked_out,700.00,6641,132
15636,2024-01-24,2024-01-26,checked_out,700.00,5359,132
18670,2024-12-03,2024-12-09,checked_in,2100.00,4978,132
895,2024-08-04,2024-08-07,checked_out,360.00,5658,132
1874,2024-11-13,2024-11-20,cancelled,840.00,7693,132
7076,2024-03-07,2024-03-15,checked_out,960.00,5843,132
1143,2024-08-09,2024-08-12,checked_out,1050.00,1977,132
1838,2024-05-11,2024-05-16,checked_out,1750.00,5030,132
3812,2024-06-08,2024-06-09,checked_in,350.00,4567,132
7285,2024-04-14,2024-04-19,checked_out,1750.00,6947,132
14098,2024-12-06,2024-12-07,cancelled,350.00,6750,132
16974,2024-12-04,2024-12-06,checked_out,700.00,4385,132
17983,2024-09-22,2024-10-02,checked_out,3500.00,1462,132
14313,2024-08-20,2024-08-24,checked_out,880.00,609,132
18817,2024-04-23,2024-05-03,checked_out,2200.00,5789,132
8752,2024-04-24,2024-05-02,checked_out,960.00,7960,132
9512,2024-07-24,2024-07-31,checked_out,840.00,5230,132
13652,2024-04-02,2024-04-12,checked_in,1200.00,6174,132
15312,2024-09-12,2024-09-19,checked_in,840.00,6973,132
18254,2024-06-20,2024-06-29,booked,1080.00,4158,132
19282,2024-12-12,2024-12-14,checked_out,240.00,5246,132
19638,2024-03-18,2024-03-26,checked_out,960.00,6614,132
1934,2024-08-25,2024-09-03,checked_out,3150.00,7665,132
4256,2024-08-10,2024-08-11,checked_in,350.00,4605,132
8351,2024-11-22,2024-11-28,checked_out,2100.00,2670,132
9043,2024-12-01,2024-12-08,checked_out,2450.00,4322,132
11880,2024-11-14,2024-11-15,checked_in,350.00,5885,132
15081,2024-08-09,2024-08-12,checked_out,1050.00,1163,132
17030,2024-05-06,2024-05-07,checked_out,350.00,3869,132
12151,2024-06-22,2024-06-30,cancelled,2800.00,5166,132
12329,2024-12-06,2024-12-15,booked,3150.00,6506,132
4696,2024-12-06,2024-12-14,checked_out,2800.00,3635,132
9589,2024-05-05,2024-05-07,cancelled,700.00,4689,132
2289,2024-07-14,2024-07-17,cancelled,360.00,5821,132
12026,2024-02-06,2024-02-09,checked_out,360.00,6752,132
18490,2024-06-26,2024-07-01,checked_out,600.00,4046,132
4201,2024-11-04,2024-11-12,checked_out,960.00,4009,133
8550,2024-02-04,2024-02-05,checked_out,120.00,5315,133
13806,2024-03-11,2024-03-20,checked_out,1080.00,7974,133
8877,2024-02-18,2024-02-21,checked_out,360.00,7583,133
14418,2024-08-01,2024-08-04,cancelled,360.00,1174,133
19605,2024-12-03,2024-12-11,cancelled,960.00,7305,133
13998,2024-07-10,2024-07-12,checked_out,160.00,5547,133
19867,2024-05-05,2024-05-15,checked_out,800.00,1836,133
3802,2024-12-05,2024-12-08,checked_in,1050.00,7452,133
8291,2024-12-28,2025-01-05,checked_out,2800.00,7097,133
8325,2024-02-27,2024-03-01,checked_out,1050.00,1949,133
13996,2024-06-14,2024-06-15,cancelled,350.00,3282,133
15038,2024-06-24,2024-06-27,checked_out,1050.00,6823,133
15447,2024-06-14,2024-06-23,checked_out,3150.00,6192,133
2810,2024-09-10,2024-09-15,cancelled,400.00,1731,133
15052,2024-10-16,2024-10-21,checked_out,400.00,6604,133
16083,2024-04-01,2024-04-09,cancelled,640.00,2224,133
1494,2024-02-26,2024-03-03,checked_out,1320.00,5722,133
2773,2024-10-28,2024-10-30,checked_out,440.00,2466,133
3566,2024-09-13,2024-09-16,checked_out,660.00,324,133
5156,2024-05-04,2024-05-11,checked_out,1540.00,2918,133
12266,2024-05-26,2024-05-29,checked_in,660.00,3246,133
12663,2024-08-16,2024-08-17,checked_out,220.00,7082,133
17475,2024-05-17,2024-05-24,checked_out,1540.00,1832,133
16900,2024-11-23,2024-11-28,checked_out,1750.00,7562,133
2604,2024-05-25,2024-06-03,checked_out,1080.00,4862,133
11486,2024-06-14,2024-06-24,checked_in,1200.00,2113,133
12543,2024-12-16,2024-12-20,checked_out,480.00,1480,133
15249,2024-10-15,2024-10-16,checked_in,120.00,1843,133
4082,2024-04-24,2024-04-29,checked_in,600.00,2963,133
14981,2024-04-03,2024-04-08,checked_out,600.00,6187,133
6599,2024-12-10,2024-12-20,checked_out,1200.00,4200,133
9794,2024-04-23,2024-05-01,checked_in,960.00,6010,133
10560,2024-12-01,2024-12-02,cancelled,120.00,6984,133
10754,2024-08-02,2024-08-03,checked_out,120.00,5845,133
1136,2024-02-14,2024-02-23,checked_out,720.00,1785,133
2705,2024-10-04,2024-10-06,checked_out,160.00,5128,133
6108,2024-02-16,2024-02-23,checked_out,560.00,5973,133
12579,2024-05-18,2024-05-23,cancelled,400.00,1211,133
650,2024-07-22,2024-07-30,checked_out,960.00,3871,133
1806,2024-10-12,2024-10-14,checked_out,240.00,53,133
4254,2024-07-02,2024-07-08,checked_in,720.00,6486,133
6080,2024-05-13,2024-05-14,checked_in,120.00,3648,133
14682,2024-01-27,2024-02-01,cancelled,600.00,1918,133
17441,2024-07-13,2024-07-21,booked,960.00,5273,133
19313,2024-04-25,2024-05-05,cancelled,1200.00,1326,133
19784,2024-01-03,2024-01-08,checked_out,600.00,4004,133
4184,2024-05-07,2024-05-16,checked_out,3150.00,5391,133
7841,2024-07-08,2024-07-14,booked,2100.00,6464,133
5866,2024-06-08,2024-06-18,cancelled,3500.00,6381,133
7970,2024-12-06,2024-12-10,booked,1400.00,5563,133
10905,2024-08-12,2024-08-19,checked_out,2450.00,637,133
13565,2024-06-22,2024-06-28,checked_out,2100.00,5182,133
13846,2024-03-20,2024-03-25,checked_out,1750.00,6610,133
18945,2024-06-11,2024-06-17,checked_out,2100.00,6738,133
7332,2024-11-10,2024-11-12,checked_out,440.00,4114,133
9443,2024-04-05,2024-04-10,cancelled,1100.00,1201,133
12080,2024-10-08,2024-10-16,checked_in,1760.00,4745,133
12655,2024-04-18,2024-04-26,checked_out,1760.00,259,133
15815,2024-05-23,2024-05-30,booked,1540.00,1974,133
16546,2024-07-24,2024-08-01,checked_out,1760.00,6493,133
18434,2024-10-28,2024-11-02,checked_out,1100.00,799,133
2467,2024-06-21,2024-06-30,checked_in,3150.00,6338,133
2551,2024-05-05,2024-05-07,checked_out,700.00,3298,133
3510,2024-02-11,2024-02-17,checked_out,2100.00,1016,133
9310,2024-05-28,2024-05-29,checked_out,350.00,4015,133
9472,2024-09-12,2024-09-19,checked_out,2450.00,5013,133
11351,2024-06-25,2024-06-27,checked_out,700.00,5148,133
19956,2024-12-23,2024-12-26,checked_out,1050.00,6993,133
1646,2024-09-05,2024-09-07,checked_in,240.00,5006,133
17316,2024-09-11,2024-09-17,checked_out,720.00,1556,133
19880,2024-02-19,2024-02-21,booked,240.00,6720,133
2113,2024-03-16,2024-03-26,checked_in,3500.00,2257,133
3436,2024-05-08,2024-05-10,checked_in,700.00,7353,133
3508,2024-06-10,2024-06-12,checked_out,700.00,5228,133
4855,2024-08-15,2024-08-19,cancelled,1400.00,3860,133
7904,2024-10-07,2024-10-08,checked_in,350.00,73,133
11706,2024-08-19,2024-08-22,checked_out,1050.00,6260,133
680,2024-11-02,2024-11-09,checked_out,2450.00,3447,133
5108,2024-02-01,2024-02-10,checked_out,3150.00,2733,133
5613,2024-10-22,2024-10-27,checked_out,1750.00,5963,133
6357,2024-07-07,2024-07-11,checked_out,1400.00,4461,133
9378,2024-06-07,2024-06-15,checked_out,2800.00,5321,133
13011,2024-07-22,2024-07-30,checked_out,2800.00,2525,133
18083,2024-08-21,2024-08-25,checked_out,1400.00,276,133
3962,2024-06-18,2024-06-19,checked_out,80.00,154,133
7311,2024-12-09,2024-12-16,checked_out,560.00,3297,133
10093,2024-05-04,2024-05-12,checked_out,640.00,5488,133
10253,2024-01-06,2024-01-10,checked_in,320.00,5753,133
12379,2024-07-26,2024-07-28,cancelled,160.00,5956,133
12669,2024-05-21,2024-05-29,checked_in,640.00,2601,133
18969,2024-07-19,2024-07-21,checked_in,160.00,134,133
7016,2024-11-05,2024-11-08,checked_out,1050.00,311,133
361,2024-05-17,2024-05-18,checked_out,220.00,4717,133
2268,2024-09-18,2024-09-21,checked_out,660.00,6326,133
5586,2024-01-13,2024-01-17,checked_in,880.00,3937,133
14620,2024-07-02,2024-07-07,checked_out,1100.00,4312,133
18245,2024-04-19,2024-04-29,cancelled,2200.00,4004,133
1835,2024-10-06,2024-10-07,checked_in,350.00,3211,133
3426,2024-08-21,2024-08-24,checked_out,1050.00,3855,133
3571,2024-05-12,2024-05-22,checked_out,3500.00,4219,133
11990,2024-12-06,2024-12-12,checked_in,2100.00,6821,133
12615,2024-12-21,2024-12-27,checked_in,2100.00,5270,133
1658,2024-05-23,2024-05-24,checked_out,80.00,6448,133
4002,2024-10-21,2024-10-26,booked,400.00,7187,133
10180,2024-09-17,2024-09-24,checked_out,560.00,584,133
16761,2024-02-12,2024-02-19,checked_out,560.00,4094,133
14892,2024-06-21,2024-06-30,checked_out,720.00,6607,133
1062,2024-12-12,2024-12-21,cancelled,3150.00,276,133
18472,2024-11-27,2024-12-07,checked_in,3500.00,7265,133
738,2024-10-07,2024-10-09,cancelled,700.00,7830,133
863,2024-07-15,2024-07-24,booked,3150.00,977,133
12854,2024-07-12,2024-07-13,checked_out,350.00,491,133
14083,2024-12-01,2024-12-04,booked,1050.00,848,133
18829,2024-11-02,2024-11-12,checked_out,3500.00,2989,133
6751,2024-04-23,2024-04-30,checked_in,560.00,7033,133
10426,2024-11-12,2024-11-18,booked,480.00,3844,133
12905,2024-11-21,2024-12-01,checked_out,800.00,6708,133
15183,2024-10-12,2024-10-14,cancelled,160.00,4908,133
18528,2024-03-04,2024-03-12,checked_in,640.00,2112,133
10530,2024-01-08,2024-01-10,checked_out,240.00,2421,133
4116,2024-05-14,2024-05-22,checked_in,2800.00,5350,133
4958,2024-08-06,2024-08-08,checked_out,700.00,6969,133
9116,2024-07-19,2024-07-28,checked_out,3150.00,1875,133
12460,2024-04-09,2024-04-18,checked_out,3150.00,6472,133
4513,2024-02-07,2024-02-13,checked_out,2100.00,7733,134
6272,2024-12-01,2024-12-07,checked_in,2100.00,5231,134
13578,2024-07-28,2024-08-04,checked_out,2450.00,5387,134
794,2024-08-02,2024-08-07,checked_out,400.00,940,134
1359,2024-04-13,2024-04-20,cancelled,560.00,4716,134
8250,2024-10-10,2024-10-15,checked_out,400.00,1007,134
12405,2024-12-06,2024-12-10,checked_in,320.00,5549,134
13815,2024-08-04,2024-08-07,checked_out,240.00,2275,134
1609,2024-04-25,2024-05-01,booked,720.00,2475,134
7895,2024-07-13,2024-07-20,checked_in,840.00,5030,134
9564,2024-07-09,2024-07-10,cancelled,120.00,3361,134
12631,2024-07-06,2024-07-13,checked_out,840.00,1979,134
2951,2024-11-19,2024-11-23,checked_out,880.00,6643,134
13634,2024-08-21,2024-08-29,cancelled,1760.00,5300,134
6177,2024-07-05,2024-07-08,checked_out,1050.00,2742,134
8308,2024-05-05,2024-05-12,checked_in,2450.00,2941,134
5906,2024-08-21,2024-08-30,checked_out,3150.00,1228,134
19398,2024-10-22,2024-10-24,checked_out,700.00,4066,134
19733,2024-07-20,2024-07-23,checked_out,1050.00,7914,134
1727,2024-07-01,2024-07-07,booked,1320.00,7861,134
4064,2024-04-22,2024-04-29,checked_out,1540.00,5139,134
10186,2024-07-24,2024-08-02,checked_in,1980.00,396,134
10741,2024-03-08,2024-03-10,booked,440.00,5008,134
15797,2024-05-12,2024-05-16,cancelled,880.00,1168,134
16874,2024-11-13,2024-11-14,checked_out,220.00,5631,134
961,2024-02-20,2024-02-29,checked_out,1980.00,396,134
8875,2024-12-19,2024-12-23,checked_out,880.00,7637,134
12003,2024-04-06,2024-04-11,checked_out,1100.00,5137,134
16629,2024-07-24,2024-07-26,checked_out,440.00,5030,134
16871,2024-08-01,2024-08-10,checked_out,1980.00,6192,134
6656,2024-06-03,2024-06-06,checked_out,1050.00,7364,134
9607,2024-10-04,2024-10-12,checked_out,2800.00,12,134
9991,2024-06-23,2024-06-25,cancelled,700.00,7569,134
10100,2024-03-02,2024-03-11,cancelled,3150.00,2044,134
14198,2024-10-16,2024-10-21,checked_out,600.00,1657,134
17850,2024-11-24,2024-11-25,checked_in,120.00,156,134
18401,2024-10-17,2024-10-26,cancelled,1080.00,4299,134
18789,2024-12-07,2024-12-17,checked_out,1200.00,6154,134
2437,2024-05-10,2024-05-18,cancelled,2800.00,5675,134
4367,2024-02-01,2024-02-02,checked_out,350.00,1340,134
11031,2024-04-05,2024-04-15,checked_out,3500.00,4073,134
11506,2024-11-27,2024-12-03,booked,2100.00,3708,134
7919,2024-02-08,2024-02-14,checked_in,480.00,176,134
8984,2024-07-14,2024-07-17,checked_out,240.00,6098,134
9236,2024-05-17,2024-05-19,checked_out,160.00,677,134
11336,2024-07-18,2024-07-23,checked_in,400.00,6510,134
18480,2024-07-23,2024-07-25,checked_in,160.00,420,134
457,2024-01-25,2024-01-31,checked_out,720.00,1529,134
7746,2024-08-20,2024-08-30,checked_out,1200.00,2665,134
11007,2024-08-21,2024-08-27,cancelled,720.00,5996,134
12229,2024-07-14,2024-07-20,checked_out,720.00,7327,134
14574,2024-11-09,2024-11-11,booked,240.00,4947,134
18781,2024-06-12,2024-06-22,checked_out,1200.00,1327,134
1805,2024-05-27,2024-06-06,checked_out,3500.00,5500,134
8601,2024-06-27,2024-07-05,checked_in,2800.00,7411,134
3276,2024-10-14,2024-10-16,checked_out,700.00,6914,134
3713,2024-09-18,2024-09-20,checked_in,700.00,7859,134
15558,2024-12-06,2024-12-12,checked_out,2100.00,3761,134
16349,2024-07-06,2024-07-15,cancelled,3150.00,961,134
3731,2024-03-09,2024-03-11,checked_out,160.00,1703,134
3978,2024-07-28,2024-08-06,booked,720.00,4841,134
11539,2024-08-24,2024-08-28,checked_out,320.00,467,134
13907,2024-12-11,2024-12-21,checked_out,800.00,549,134
331,2024-05-28,2024-05-30,checked_out,160.00,1883,134
5189,2024-12-22,2024-12-30,checked_out,640.00,5415,134
1015,2024-09-27,2024-10-07,booked,1200.00,884,134
2941,2024-04-25,2024-04-28,cancelled,360.00,3299,134
16936,2024-06-03,2024-06-11,checked_out,960.00,1969,134
17381,2024-09-07,2024-09-09,checked_out,240.00,6726,134
10368,2024-05-17,2024-05-25,checked_out,960.00,762,134
12684,2024-04-03,2024-04-07,checked_in,480.00,609,134
13436,2024-12-14,2024-12-15,cancelled,120.00,7523,134
17402,2024-09-25,2024-09-28,checked_in,360.00,6205,134
19302,2024-09-09,2024-09-13,cancelled,1400.00,2353,134
7625,2024-07-08,2024-07-12,cancelled,1400.00,7230,134
13137,2024-12-22,2024-12-26,checked_in,1400.00,5098,134
14345,2024-12-21,2024-12-26,checked_out,1750.00,3126,134
16381,2024-02-08,2024-02-14,checked_out,2100.00,7980,134
10418,2024-02-25,2024-03-01,cancelled,1100.00,836,134
11896,2024-04-04,2024-04-10,booked,1320.00,4147,134
648,2024-08-24,2024-09-03,checked_out,3500.00,3096,134
2408,2024-04-09,2024-04-16,checked_out,2450.00,7883,134
4403,2024-04-26,2024-05-05,checked_out,3150.00,815,134
4886,2024-12-18,2024-12-19,checked_in,350.00,4914,134
9238,2024-02-19,2024-02-23,checked_out,1400.00,6855,134
10882,2024-02-25,2024-02-26,checked_out,350.00,7065,134
14332,2024-03-15,2024-03-25,checked_out,3500.00,1339,134
16556,2024-05-27,2024-06-03,checked_out,2450.00,4025,134
1407,2024-11-14,2024-11-15,checked_out,80.00,3331,134
9749,2024-01-14,2024-01-19,checked_in,400.00,3977,134
11042,2024-09-09,2024-09-13,checked_out,320.00,6149,134
14822,2024-01-21,2024-01-24,cancelled,240.00,7344,134
15028,2024-08-21,2024-08-24,booked,240.00,4754,134
17060,2024-02-22,2024-02-29,checked_out,560.00,1815,134
6553,2024-07-07,2024-07-08,checked_out,120.00,136,134
7918,2024-03-08,2024-03-14,checked_out,720.00,2996,134
13692,2024-01-10,2024-01-17,checked_in,840.00,7915,134
5530,2024-04-13,2024-04-23,checked_out,1200.00,866,135
1411,2024-04-08,2024-04-09,cancelled,350.00,6029,135
10948,2024-12-13,2024-12-18,checked_out,1750.00,4954,135
13831,2024-06-26,2024-06-29,checked_out,1050.00,794,135
14789,2024-02-20,2024-02-28,checked_in,2800.00,7150,135
7116,2024-12-14,2024-12-15,checked_out,80.00,5243,135
8334,2024-06-12,2024-06-17,checked_in,400.00,2194,135
8727,2024-06-28,2024-06-30,checked_out,160.00,3273,135
9947,2024-05-19,2024-05-20,checked_out,80.00,541,135
15229,2024-11-10,2024-11-15,checked_in,400.00,2306,135
11227,2024-09-07,2024-09-12,checked_out,1100.00,1607,135
16906,2024-12-04,2024-12-09,cancelled,1100.00,6574,135
3264,2024-01-21,2024-01-28,cancelled,1540.00,3920,135
16310,2024-06-11,2024-06-15,checked_in,880.00,1563,135
16915,2024-01-17,2024-01-21,checked_out,880.00,3378,135
9790,2024-01-15,2024-01-19,booked,480.00,4887,135
15068,2024-08-20,2024-08-28,checked_out,960.00,4251,135
16052,2024-07-19,2024-07-21,checked_in,240.00,1175,135
18790,2024-06-15,2024-06-24,checked_in,1080.00,4919,135
6905,2024-04-25,2024-05-01,checked_out,480.00,5683,135
10320,2024-03-12,2024-03-17,cancelled,400.00,840,135
13709,2024-12-17,2024-12-21,checked_in,320.00,857,135
15512,2024-10-02,2024-10-04,checked_in,160.00,6971,135
1798,2024-02-22,2024-03-02,checked_in,720.00,1926,135
9263,2024-08-07,2024-08-11,checked_in,320.00,3384,135
12336,2024-02-23,2024-03-03,booked,720.00,3894,135
15729,2024-06-07,2024-06-16,checked_out,720.00,6538,135
6147,2024-07-10,2024-07-11,checked_in,350.00,2698,135
8784,2024-08-12,2024-08-14,booked,700.00,7754,135
16976,2024-08-19,2024-08-28,checked_out,3150.00,7151,135
19238,2024-03-11,2024-03-21,booked,3500.00,4503,135
5811,2024-03-23,2024-03-27,checked_in,880.00,4939,135
11601,2024-05-28,2024-05-31,checked_out,660.00,1945,135
19546,2024-04-21,2024-04-28,checked_in,1540.00,4673,135
1495,2024-08-16,2024-08-20,booked,320.00,819,135
6238,2024-08-07,2024-08-12,checked_out,400.00,4170,135
19367,2024-12-07,2024-12-08,checked_out,80.00,665,135
19684,2024-12-26,2024-12-27,checked_out,80.00,1484,135
4502,2024-07-24,2024-08-01,checked_in,2800.00,2465,135
17348,2024-09-11,2024-09-14,checked_out,1050.00,443,135
12206,2024-01-04,2024-01-05,cancelled,120.00,3547,135
88,2024-08-07,2024-08-11,cancelled,1400.00,4955,135
1527,2024-04-20,2024-04-27,checked_out,2450.00,2244,135
19528,2024-04-26,2024-05-06,checked_out,3500.00,7764,135
2173,2024-03-22,2024-03-28,cancelled,2100.00,7149,135
7530,2024-04-04,2024-04-10,cancelled,2100.00,1344,135
12519,2024-06-22,2024-07-01,checked_in,3150.00,4150,135
12769,2024-05-20,2024-05-30,checked_out,3500.00,1077,135
14239,2024-07-02,2024-07-03,checked_in,350.00,3918,135
17598,2024-02-13,2024-02-14,checked_out,350.00,659,135
17934,2024-03-07,2024-03-13,checked_in,2100.00,3079,135
18214,2024-07-05,2024-07-13,checked_out,2800.00,1284,135
1981,2024-03-01,2024-03-03,checked_out,160.00,5873,135
13619,2024-01-07,2024-01-17,checked_out,800.00,1938,135
627,2024-06-15,2024-06-24,checked_out,1080.00,1205,135
5421,2024-04-10,2024-04-13,checked_in,360.00,3463,135
5559,2024-04-18,2024-04-25,checked_out,840.00,6086,135
10406,2024-03-15,2024-03-20,checked_out,600.00,4162,135
14048,2024-04-12,2024-04-19,checked_out,840.00,7416,135
8144,2024-05-23,2024-06-01,checked_out,1980.00,98,135
8591,2024-11-23,2024-12-02,checked_out,1980.00,2271,135
15545,2024-09-28,2024-09-30,cancelled,440.00,6485,135
3970,2024-06-01,2024-06-02,cancelled,120.00,5820,135
6593,2024-05-14,2024-05-16,checked_out,240.00,1663,135
10014,2024-05-19,2024-05-20,checked_in,120.00,2073,135
13055,2024-01-18,2024-01-21,checked_out,360.00,5838,135
13744,2024-08-26,2024-08-30,checked_out,480.00,7913,135
15223,2024-12-16,2024-12-24,checked_out,960.00,7834,135
3766,2024-05-13,2024-05-18,checked_out,600.00,4145,135
4716,2024-05-03,2024-05-09,cancelled,720.00,3936,135
6352,2024-07-22,2024-07-29,checked_in,840.00,5948,135
16496,2024-06-27,2024-07-03,checked_in,720.00,6812,135
1326,2024-05-09,2024-05-18,checked_out,1080.00,2747,135
2697,2024-08-06,2024-08-14,checked_out,960.00,7088,135
4177,2024-07-16,2024-07-17,checked_out,120.00,4816,135
6219,2024-05-15,2024-05-25,cancelled,1200.00,5265,135
14226,2024-07-28,2024-08-04,checked_out,840.00,4428,135
